,^GSPTSE,^GSPTSE,^TWII,^TWII,^AXJO,^AXJO,^GSPC,^GSPC,^N225,^N225,^KS11,^KS11,FTSEMIB.MI,FTSEMIB.MI,^FTSE,^FTSE,^SSMI,^SSMI,^NSEI,^NSEI,^NDX,^NDX,^GDAXI,^GDAXI,^FCHI,^FCHI,MSCI_China,MSCI_China
,close,volume,close,volume,close,volume,close,volume,close,volume,close,volume,close,volume,close,volume,close,volume,close,volume,close,volume,close,volume,close,volume,close,volume
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-08-13,3478.5,229600.0,,,,,338.84,122820000.0,26176.0,0.0,645.86,0.0,,,2219.5,0.0,,,,,207.42,0.0,1721.5400391,0.0,,,,
1990-08-14,3497.5,262200.0,,,,,339.39,130320000.0,26672.0,0.0,632.3,0.0,,,2234.0,0.0,,,,,208.29,0.0,1714.5300293,0.0,,,,
1990-08-15,3508.1000977,206200.0,,,,,340.06,136710000.0,28112.0,0.0,,,,,2239.3,0.0,,,,,208.46,0.0,1737.5200195,0.0,,,,
1990-08-16,3510.0,201600.0,,,,,332.39,138850000.0,27549.0,0.0,625.03,0.0,,,2222.1,0.0,,,,,202.19,0.0,1739.5799561,0.0,,,,
1990-08-17,3491.8999023,266300.0,,,,,327.83,212560000.0,26786.0,0.0,623.9,0.0,,,2176.9,0.0,,,,,196.85,0.0,1677.8900146,0.0,,,,
1990-08-20,3487.6999512,242800.0,,,,,328.51,129630000.0,26490.0,0.0,621.33,0.0,,,2156.6,0.0,,,,,193.1,0.0,1645.3800049,0.0,,,,
1990-08-21,3457.6999512,322200.0,,,,,321.86,194630000.0,26297.0,0.0,610.47,0.0,,,2107.0,0.0,,,,,188.26,0.0,1584.9899902,0.0,,,,
1990-08-22,3431.1999512,263100.0,,,,,316.55,175550000.0,25210.0,0.0,607.16,0.0,,,2104.8,0.0,,,,,185.01,0.0,1568.1800537,0.0,,,,
1990-08-23,3359.3000488,425500.0,,,,,307.06,250440000.0,23737.0,0.0,603.62,0.0,,,2075.0,0.0,,,,,178.29,0.0,1532.2900391,0.0,,,,
1990-08-24,3361.1999512,251900.0,,,,,311.51,199040000.0,24165.0,0.0,594.23,0.0,,,2086.4,0.0,,,,,184.96,0.0,1545.7600098,0.0,,,,
1990-08-27,3358.3000488,186500.0,,,,,321.44,160150000.0,25141.0,0.0,614.29,0.0,,,2086.4,0.0,,,,,193.98,0.0,1633.6099854,0.0,,,,
1990-08-28,3354.1999512,204000.0,,,,,321.34,127660000.0,25710.0,0.0,642.42,0.0,,,2126.1,0.0,,,,,194.9,0.0,1623.0600586,0.0,,,,
1990-08-29,3339.6999512,171600.0,,,,,324.19,134240000.0,24894.0,0.0,647.77,0.0,,,2125.7,0.0,,,,,192.9,0.0,1626.1899414,0.0,,,,
1990-08-30,3329.8000488,166400.0,,,,,318.71,120890000.0,25669.0,0.0,626.85,0.0,,,2153.6,0.0,,,,,190.73,0.0,1653.5500488,0.0,,,,
1990-08-31,3346.3000488,171100.0,,,,,322.56,96480000.0,25978.0,0.0,606.87,0.0,,,2162.8,0.0,,,,,193.62,0.0,1622.0100098,0.0,,,,
1990-09-03,,,,,,,,,25420.0,0.0,635.37,0.0,,,2166.8,0.0,,,,,,,1620.1500244,0.0,,,,
1990-09-04,3333.3000488,139400.0,,,,,323.09,92940000.0,24907.0,0.0,632.34,0.0,,,2148.0,0.0,,,,,194.74,0.0,1605.6800537,0.0,,,,
1990-09-05,3333.1999512,228500.0,,,,,324.39,120610000.0,24078.0,0.0,625.0,0.0,,,2152.2,0.0,,,,,193.82,0.0,1581.6600342,0.0,,,,
1990-09-06,3312.8000488,218300.0,,,,,320.46,125620000.0,23811.0,0.0,616.29,0.0,,,2120.9,0.0,,,,,190.67,0.0,1555.9399414,0.0,,,,
1990-09-07,3287.0,201900.0,,,,,323.4,123800000.0,23962.0,0.0,613.08,0.0,,,2122.9,0.0,,,,,191.8,0.0,1559.6700439,0.0,,,,
1990-09-10,3287.6999512,202300.0,,,,,321.63,119730000.0,25080.0,0.0,612.63,0.0,,,2147.0,0.0,,,,,192.65,0.0,1603.4200439,0.0,,,,
1990-09-11,3272.1999512,227700.0,,,,,321.04,113220000.0,24604.0,0.0,613.49,0.0,,,2144.3,0.0,,,,,190.96,0.0,1578.9899902,0.0,,,,
1990-09-12,3271.6999512,196900.0,,,,,322.54,129890000.0,25216.0,0.0,610.88,0.0,,,2142.3,0.0,,,,,192.35,0.0,1599.3499756,0.0,,,,
1990-09-13,3264.3999023,230600.0,,,,,318.65,123390000.0,25075.0,0.0,608.04,0.0,,,2127.1,0.0,,,,,189.72,0.0,1581.2600098,0.0,,,,
1990-09-14,3253.6999512,174800.0,,,,,316.83,133390000.0,24897.0,0.0,603.52,0.0,,,2093.8,0.0,,,,,189.52,0.0,1561.8000488,0.0,,,,
1990-09-17,3262.0,207400.0,,,,,317.77,110600000.0,24365.0,0.0,566.27,0.0,,,2094.3,0.0,,,,,189.6,0.0,1527.3199463,0.0,,,,
1990-09-18,3266.6999512,199000.0,,,,,318.6,141130000.0,23884.0,0.0,589.42,0.0,,,2064.0,0.0,,,,,189.43,0.0,1509.8900146,0.0,,,,
1990-09-19,3275.6000977,180300.0,,,,,316.6,147530000.0,23726.0,0.0,592.8,0.0,,,2065.8,0.0,,,,,188.77,0.0,1479.4000244,0.0,,,,
1990-09-20,3256.3999023,203900.0,,,,,311.48,145100000.0,23602.0,0.0,585.19,0.0,,,2016.9,0.0,,,,,183.98,0.0,1465.7700195,0.0,,,,
1990-09-21,3235.3999023,249900.0,,,,,311.32,201050000.0,23777.0,0.0,584.6,0.0,,,2025.5,0.0,,,,,183.2,0.0,1430.4699707,0.0,,,,
1990-09-24,3227.1000977,255700.0,,,,,304.59,164070000.0,,,587.39,0.0,,,1990.3,0.0,,,,,177.6,0.0,1426.3100586,0.0,,,,
1990-09-25,3205.8999023,230100.0,,,,,308.26,155940000.0,23359.0,0.0,593.77,0.0,,,1999.2,0.0,,,,,180.71,0.0,1367.9000244,0.0,,,,
1990-09-26,3181.5,231400.0,,,,,305.06,155570000.0,22250.0,0.0,594.04,0.0,,,2000.0,0.0,,,,,179.46,0.0,1377.0899658,0.0,,,,
1990-09-27,3161.5,231500.0,,,,,300.97,182690000.0,21771.0,0.0,593.45,0.0,,,2009.1,0.0,,,,,174.19,0.0,1399.5,0.0,,,,
1990-09-28,3159.3999023,214200.0,,,,,306.05,201010000.0,20983.0,0.0,597.67,0.0,,,1990.2,0.0,,,,,177.05,0.0,1327.9799805,0.0,,,,
1990-10-01,3175.6999512,200300.0,,,,,314.94,202210000.0,20221.0,0.0,,,,,2030.8,0.0,,,,,184.74,0.0,1405.6700439,0.0,,,,
1990-10-02,3191.3999023,238400.0,,,,,315.21,188360000.0,22898.0,0.0,,,,,2058.5,0.0,,,,,184.92,0.0,1448.4499512,0.0,,,,
1990-10-03,3179.5,202900.0,,,,,311.4,135490000.0,22849.0,0.0,,,,,2087.0,0.0,,,,,180.51,0.0,,,,,,
1990-10-04,3176.0,265500.0,,,,,312.69,145410000.0,22278.0,0.0,,,,,2070.4,0.0,,,,,179.49,0.0,1413.3800049,0.0,,,,
1990-10-05,3166.8999023,256000.0,,,,,311.5,153380000.0,22827.0,0.0,624.13,0.0,,,2143.9,0.0,,,,,178.37,0.0,1402.5500488,0.0,,,,
1990-10-08,3166.899902,0.0,,,,,313.48,99470000.0,23630.0,0.0,,,,,2201.6,0.0,,,,,179.57,0.0,1458.0699463,0.0,,,,
1990-10-09,3139.5,205100.0,,,,,305.1,145610000.0,23495.0,0.0,,,,,2134.1,0.0,,,,,173.63,0.0,1445.9399414,0.0,,,,
1990-10-10,3109.8999023,262000.0,,,,,300.39,169190000.0,23495.0,0.0,617.12,0.0,,,2121.8,0.0,,,,,169.46,0.0,1406.0200195,0.0,,,,
1990-10-11,3055.3000488,250000.0,,,,,295.46,180060000.0,22585.0,0.0,621.93,0.0,,,2102.2,0.0,,,,,165.2,0.0,1425.6400146,0.0,,,,
1990-10-12,3047.8999023,217000.0,,,,,300.03,187940000.0,22390.0,0.0,635.74,0.0,,,2100.4,0.0,,,,,166.71,0.0,1461.9000244,0.0,,,,
1990-10-15,3032.8000488,172800.0,,,,,303.23,164980000.0,23109.0,0.0,646.39,0.0,,,2083.6,0.0,,,,,169.35,0.0,1472.7299805,0.0,,,,
1990-10-16,3009.8999023,243400.0,,,,,298.92,149570000.0,23606.0,0.0,638.29,0.0,,,2083.6,0.0,,,,,165.49,0.0,1462.7099609,0.0,,,,
1990-10-17,3023.3999023,218400.0,,,,,298.76,161260000.0,23859.0,0.0,653.96,0.0,,,2068.0,0.0,,,,,167.27,0.0,1441.3100586,0.0,,,,
1990-10-18,3060.0,603600.0,,,,,305.74,204110000.0,24367.0,0.0,666.56,0.0,,,2082.6,0.0,,,,,172.38,0.0,1468.5400391,0.0,,,,
1990-10-19,3086.6000977,239300.0,,,,,312.48,221480000.0,24481.0,0.0,696.01,0.0,,,2089.0,0.0,,,,,174.62,0.0,1484.0899658,0.0,,,,
1990-10-22,3115.5,171600.0,,,,,314.76,152650000.0,25070.0,0.0,733.37,0.0,,,2102.0,0.0,,,,,178.57,0.0,1474.1600342,0.0,,,,
1990-10-23,3123.0,181200.0,,,,,312.36,146300000.0,25298.0,0.0,765.55,0.0,,,2127.0,0.0,,,,,178.4,0.0,1488.3399658,0.0,,,,
1990-10-24,3122.5,178300.0,,,,,312.6,149290000.0,24876.0,0.0,796.77,0.0,,,2110.5,0.0,,,,,178.47,0.0,1523.1700439,0.0,,,,
1990-10-25,3129.8999023,195000.0,,,,,310.17,141460000.0,25352.0,0.0,767.06,0.0,,,2088.7,0.0,,,,,177.34,0.0,1498.5100098,0.0,,,,
1990-10-26,3086.5,170700.0,,,,,304.71,130190000.0,25005.0,0.0,735.05,0.0,,,2063.1,0.0,,,,,174.21,0.0,1463.1199951,0.0,,,,
1990-10-29,3083.3999023,134900.0,,,,,301.88,133980000.0,25329.0,0.0,720.89,0.0,,,2062.1,0.0,,,,,171.76,0.0,1453.1800537,0.0,,,,
1990-10-30,3083.8999023,160800.0,,,,,304.06,153450000.0,25242.0,0.0,711.49,0.0,,,2033.9,0.0,,,,,172.99,0.0,1439.7199707,0.0,,,,
1990-10-31,3081.3000488,187100.0,,,,,304.0,156060000.0,25194.0,0.0,690.16,0.0,,,2050.3,0.0,,,,,172.55,0.0,1434.5,0.0,,,,
1990-11-01,3085.0,170400.0,,,,,307.02,159270000.0,24295.0,0.0,717.47,0.0,,,2028.0,0.0,,,,,172.88,0.0,1421.2299805,0.0,,,,
1990-11-02,3085.5,197900.0,,,,,311.85,168700000.0,24194.0,0.0,709.96,0.0,,,2030.7,0.0,,,,,176.87,0.0,1420.0500488,0.0,,,,
1990-11-05,3095.1999512,156500.0,,,,,314.59,147510000.0,24385.0,0.0,707.61,0.0,,,2050.1,0.0,,,,,180.46,0.0,1422.8299561,0.0,,,,
1990-11-06,3094.6999512,220400.0,,,,,311.62,142660000.0,23965.0,0.0,702.93,0.0,,,2069.8,0.0,,,,,180.26,0.0,1404.7600098,0.0,,,,
1990-11-07,3071.1000977,256100.0,,,,,306.01,149130000.0,23500.0,0.0,720.96,0.0,,,2059.2,0.0,,,,,177.08,0.0,1370.5,0.0,,,,
1990-11-08,3060.6000977,291300.0,,,,,307.61,155570000.0,22969.0,0.0,707.24,0.0,,,2036.2,0.0,,,,,177.7,0.0,1359.1800537,0.0,,,,
1990-11-09,3077.3999023,178300.0,,,,,313.74,145160000.0,22931.0,0.0,703.81,0.0,,,2040.6,0.0,1387.0999756,0.0,,,182.24,0.0,1384.1199951,0.0,,,,
1990-11-12,3120.0,214100.0,,,,,319.48,161390000.0,22931.0,0.0,701.53,0.0,,,2051.9,0.0,1407.5,0.0,,,188.67,0.0,1409.8199463,0.0,,,,
1990-11-13,3135.1000977,228100.0,,,,,317.67,160240000.0,23973.0,0.0,710.06,0.0,,,2056.0,0.0,1415.1999512,0.0,,,189.87,0.0,1421.8100586,0.0,,,,
1990-11-14,3127.6000977,206500.0,,,,,320.4,179310000.0,23937.0,0.0,704.89,0.0,,,2046.0,0.0,1410.3000488,0.0,,,192.45,0.0,1402.3000488,0.0,,,,
1990-11-15,3114.5,198400.0,,,,,317.02,151370000.0,23487.0,0.0,701.45,0.0,,,2060.0,0.0,1405.6999512,0.0,,,189.55,0.0,1417.4799805,0.0,,,,
1990-11-16,3128.5,254600.0,,,,,317.12,165440000.0,23171.0,0.0,697.46,0.0,,,2068.0,0.0,1395.1999512,0.0,,,184.96,0.0,1430.1999512,0.0,,,,
1990-11-19,3133.0,175700.0,,,,,319.34,140950000.0,23518.0,0.0,680.04,0.0,,,2095.9,0.0,1416.0,0.0,,,187.04,0.0,1462.8100586,0.0,,,,
1990-11-20,3107.1999512,198600.0,,,,,315.31,161170000.0,23205.0,0.0,674.25,0.0,,,2115.2,0.0,1405.8000488,0.0,,,183.31,0.0,1459.8699951,0.0,,,,
1990-11-21,3103.1000977,218800.0,,,,,316.03,140660000.0,22816.0,0.0,671.7,0.0,,,2126.3,0.0,1398.4000244,0.0,,,183.93,0.0,,,,,,
1990-11-22,3104.0,131200.0,,,,,,,23400.0,0.0,679.83,0.0,,,2127.9,0.0,1388.8000488,0.0,,,,,1496.0500488,0.0,,,,
1990-11-23,3118.3999023,149500.0,,,,,315.1,63350000.0,23400.0,0.0,679.99,0.0,,,2170.5,0.0,1385.5999756,0.0,,,184.28,0.0,1477.0400391,0.0,,,,
1990-11-26,3127.6000977,179900.0,,,,,316.51,131540000.0,23697.0,0.0,680.56,0.0,,,2151.9,0.0,1353.6999512,0.0,,,185.12,0.0,1458.2800293,0.0,,,,
1990-11-27,3140.0,191000.0,,,,,318.1,147590000.0,23623.0,0.0,687.27,0.0,,,2159.5,0.0,1357.0999756,0.0,,,189.17,0.0,1434.3699951,0.0,,,,
1990-11-28,3144.6999512,216000.0,,,,,317.95,145490000.0,23053.0,0.0,699.76,0.0,,,2144.3,0.0,1366.5999756,0.0,,,189.69,0.0,1425.6700439,0.0,,,,
1990-11-29,3139.0,290700.0,,,,,316.42,140920000.0,22712.0,0.0,692.55,0.0,,,2135.6,0.0,1368.3000488,0.0,,,191.11,0.0,1424.4100342,0.0,,,,
1990-11-30,3151.0,239000.0,,,,,322.22,192350000.0,22454.0,0.0,697.03,0.0,,,2149.4,0.0,1384.9000244,0.0,,,192.65,0.0,1436.5699463,0.0,,,,
1990-12-03,3162.1000977,158900.0,,,,,324.1,177000000.0,22725.0,0.0,717.62,0.0,,,2162.7,0.0,1409.4000244,0.0,,,194.52,0.0,1466.4000244,0.0,,,,
1990-12-04,3189.8000488,231800.0,,,,,326.35,185820000.0,21862.0,0.0,708.9,0.0,,,2146.3,0.0,1403.0999756,0.0,,,195.6,0.0,1442.6999512,0.0,,,,
1990-12-05,3226.5,255900.0,,,,,329.92,205820000.0,22193.0,0.0,718.84,0.0,,,2152.6,0.0,1411.4000244,0.0,,,199.02,0.0,1459.9000244,0.0,,,,
1990-12-06,3239.3999023,336900.0,,,,,329.07,256380000.0,22553.0,0.0,717.82,0.0,,,2177.5,0.0,1450.3000488,0.0,,,199.48,0.0,1493.0600586,0.0,,,,
1990-12-07,3233.6000977,208200.0,,,,,327.75,164950000.0,23522.0,0.0,730.96,0.0,,,2183.4,0.0,1444.5,0.0,,,199.34,0.0,1510.9799805,0.0,,,,
1990-12-10,3236.8999023,158200.0,,,,,328.89,138650000.0,23784.0,0.0,735.33,0.0,,,2182.5,0.0,1426.1999512,0.0,,,199.44,0.0,1514.5999756,0.0,,,,
1990-12-11,3239.3000488,248500.0,,,,,326.44,145330000.0,23956.0,0.0,725.56,0.0,,,2165.8,0.0,1413.9000244,0.0,,,196.55,0.0,1487.6800537,0.0,,,,
1990-12-12,3252.5,285500.0,,,,,330.19,182270000.0,23999.0,0.0,724.51,0.0,,,2156.9,0.0,1419.9000244,0.0,,,198.02,0.0,1518.5799561,0.0,,,,
1990-12-13,3252.6000977,237700.0,,,,,329.34,162110000.0,24642.0,0.0,712.82,0.0,,,2172.2,0.0,1417.0,0.0,,,198.03,0.0,1527.3599854,0.0,,,,
1990-12-14,3244.1999512,230300.0,,,,,326.82,151010000.0,24349.0,0.0,710.06,0.0,,,2168.4,0.0,1407.5999756,0.0,,,196.13,0.0,1513.25,0.0,,,,
1990-12-17,3233.0,277900.0,,,,,326.02,118560000.0,24087.0,0.0,706.04,0.0,,,2157.9,0.0,1388.4000244,0.0,,,195.05,0.0,1491.1300049,0.0,,,,
1990-12-18,3236.8999023,196200.0,,,,,330.05,176460000.0,24424.0,0.0,706.08,0.0,,,2161.8,0.0,1393.4000244,0.0,,,199.26,0.0,1480.3199463,0.0,,,,
1990-12-19,3253.6999512,300900.0,,,,,330.2,180380000.0,24876.0,0.0,697.54,0.0,,,2178.7,0.0,1386.6999512,0.0,,,200.41,0.0,1460.9799805,0.0,,,,
1990-12-20,3255.3999023,289300.0,,,,,330.12,174700000.0,24524.0,0.0,698.04,0.0,,,2158.8,0.0,1371.1999512,0.0,,,201.51,0.0,1417.9599609,0.0,,,,
1990-12-21,3243.8000488,227100.0,,,,,331.75,233400000.0,24524.0,0.0,708.24,0.0,,,2164.4,0.0,1387.9000244,0.0,,,202.75,0.0,1421.2299805,0.0,,,,
1990-12-24,3239.1000977,49600.0,,,,,329.9,57200000.0,24119.0,0.0,693.76,0.0,,,2156.3,0.0,1387.4000244,0.0,,,201.22,0.0,,,,,,
1990-12-25,,,,,,,,,23767.0,0.0,,,,,,,,,,,,,,,,,,
1990-12-26,3239.100098,0.0,,,,,330.85,78730000.0,23767.0,0.0,696.11,0.0,,,2156.300049,0.0,,,,,200.57,0.0,,,,,,
1990-12-27,3233.6999512,156500.0,,,,,328.29,102900000.0,23801.0,0.0,,,,,2167.8,0.0,1384.0,0.0,,,199.16,0.0,1413.3199463,0.0,,,,
1990-12-28,3237.5,100600.0,,,,,328.72,111030000.0,23940.0,0.0,,,,,2160.4,0.0,1383.0999756,0.0,,,199.42,0.0,1389.3499756,0.0,,,,
1990-12-31,3256.8000488,95500.0,,,,,330.22,114130000.0,23848.0,0.0,,,,,2143.5,0.0,,,,,200.53,0.0,,,,,,
1991-01-02,3239.3999023,104800.0,,,,,326.45,126280000.0,,,,,,,2128.3,0.0,,,,,199.76,0.0,1359.4300537,0.0,,,,
1991-01-03,3221.6999512,134200.0,,,,,321.91,141450000.0,24069.0,0.0,679.75,0.0,,,2117.8,0.0,1372.0999756,0.0,,,196.39,0.0,1370.0600586,0.0,,,,
1991-01-04,3216.6000977,162600.0,,,,,321.0,140820000.0,24069.17969,0.0,697.62,0.0,,,2126.1,0.0,1371.6999512,0.0,,,196.82,0.0,1390.0799561,0.0,,,,
1991-01-07,3201.0,201900.0,,,,,315.44,130610000.0,23736.0,0.0,676.65,0.0,,,2113.3,0.0,1340.3000488,0.0,,,192.35,0.0,1356.4799805,0.0,,,,
1991-01-08,3182.3999023,163200.0,,,,,314.9,143390000.0,22897.0,0.0,659.68,0.0,,,2099.9,0.0,1326.4000244,0.0,,,192.09,0.0,1351.2099609,0.0,,,,
1991-01-09,3169.6000977,200000.0,,,,,311.49,191100000.0,22969.0,0.0,660.39,0.0,,,2128.9,0.0,1349.9000244,0.0,,,191.68,0.0,1367.7199707,0.0,,,,
1991-01-10,3196.8000488,211300.0,,,,,314.53,124510000.0,23047.0,0.0,635.46,0.0,,,2108.7,0.0,1331.5,0.0,,,195.99,0.0,1376.7600098,0.0,,,,
1991-01-11,3183.6000977,160800.0,,,,,315.23,123050000.0,23241.0,0.0,627.7,0.0,,,2106.1,0.0,1320.9000244,0.0,,,196.19,0.0,1377.4899902,0.0,,,,
1991-01-14,3167.6000977,215000.0,,,,,312.49,120830000.0,23213.0,0.0,652.25,0.0,,,2080.8,0.0,1287.5999756,0.0,,,193.77,0.0,1345.2600098,0.0,,,,
1991-01-15,3162.0,150200.0,,,,,313.73,110000000.0,,,624.62,0.0,,,2070.9,0.0,1296.6999512,0.0,,,195.29,0.0,1317.1700439,0.0,,,,
1991-01-16,3164.5,159800.0,,,,,316.17,134560000.0,22442.0,0.0,613.34,0.0,,,2054.8,0.0,1289.4000244,0.0,,,202.95,0.0,1324.9399414,0.0,,,,
1991-01-17,3201.6000977,332300.0,,,,,327.97,319080000.0,23446.0,0.0,641.42,0.0,,,2104.6,0.0,1363.4000244,0.0,,,209.26,0.0,1404.3499756,0.0,,,,
1991-01-18,3210.5,230400.0,,,,,332.23,226770000.0,23808.0,0.0,667.35,0.0,,,2102.7,0.0,1354.0,0.0,,,211.49,0.0,1401.6500244,0.0,,,,
1991-01-21,3205.1999512,103200.0,,,,,331.06,136290000.0,23352.0,0.0,636.91,0.0,,,2084.0,0.0,1331.0999756,0.0,,,214.36,0.0,1393.0200195,0.0,,,,
1991-01-22,3196.8000488,191700.0,,,,,328.31,177060000.0,23253.0,0.0,632.92,0.0,,,2081.6,0.0,1336.8000488,0.0,,,211.97,0.0,1373.9100342,0.0,,,,
1991-01-23,3190.6000977,178100.0,,,,,330.21,168620000.0,23050.0,0.0,625.22,0.0,,,2080.5,0.0,1350.0,0.0,,,215.83,0.0,1365.4699707,0.0,,,,
1991-01-24,3212.6000977,277100.0,,,,,334.78,223150000.0,23269.0,0.0,638.02,0.0,,,2099.3,0.0,1387.8000488,0.0,,,219.78,0.0,1379.5699463,0.0,,,,
1991-01-25,3233.8999023,272700.0,,,,,336.07,194350000.0,23573.0,0.0,632.95,0.0,,,2103.0,0.0,1400.5999756,0.0,,,221.01,0.0,1381.3000488,0.0,,,,
1991-01-28,3228.6000977,146300.0,,,,,336.03,141270000.0,23569.0,0.0,633.93,0.0,,,2117.8,0.0,1413.9000244,0.0,,,222.24,0.0,1378.5,0.0,,,,
1991-01-29,3222.3000488,191800.0,,,,,335.84,155740000.0,23460.0,0.0,635.65,0.0,,,2113.8,0.0,1412.1999512,0.0,,,224.47,0.0,1388.3900146,0.0,,,,
1991-01-30,3248.6999512,245200.0,,,,,340.91,226790000.0,23409.0,0.0,638.09,0.0,,,2152.6,0.0,1438.5999756,0.0,,,229.27,0.0,1395.5400391,0.0,,,,
1991-01-31,3272.8999023,256600.0,,,,,343.93,204520000.0,23293.0,0.0,635.4,0.0,,,2170.3,0.0,1434.3000488,0.0,,,232.42,0.0,1421.1600342,0.0,,,,
1991-02-01,3293.5,228600.0,,,,,343.05,246670000.0,23156.0,0.0,632.53,0.0,,,2165.7,0.0,1448.0999756,0.0,,,234.45,0.0,1417.5200195,0.0,,,,
1991-02-04,3327.8999023,312000.0,,,,,348.34,250750000.0,23287.0,0.0,632.79,0.0,,,2172.4,0.0,1462.9000244,0.0,,,236.87,0.0,1446.2299805,0.0,,,,
1991-02-05,3365.8000488,366100.0,,,,,351.26,290570000.0,23821.0,0.0,631.93,0.0,,,2202.0,0.0,1472.5,0.0,,,241.56,0.0,1442.7299805,0.0,,,,
1991-02-06,3424.0,371500.0,,,,,358.07,276940000.0,23952.0,0.0,635.66,0.0,,,2194.8,0.0,1455.0999756,0.0,,,247.05,0.0,1425.2199707,0.0,,,,
1991-02-07,3431.6999512,468800.0,,,,,356.52,292190000.0,24104.0,0.0,634.31,0.0,,,2243.7,0.0,1463.3000488,0.0,,,243.42,0.0,1442.8299561,0.0,,,,
1991-02-08,3445.3000488,316000.0,,,,,359.35,187830000.0,24296.0,0.0,628.85,0.0,,,2245.2,0.0,1477.9000244,0.0,,,244.47,0.0,1449.0699463,0.0,,,,
1991-02-11,3501.1999512,359500.0,,,,,368.58,265350000.0,,,629.57,0.0,,,2279.0,0.0,1515.6999512,0.0,,,249.28,0.0,1493.1800537,0.0,,,,
1991-02-12,3504.8000488,368900.0,,,,,365.5,256160000.0,24935.0,0.0,648.11,0.0,,,2265.1,0.0,1515.0999756,0.0,,,248.2,0.0,1470.0100098,0.0,,,,
1991-02-13,3519.1999512,283500.0,,,,,369.02,209960000.0,25139.0,0.0,644.91,0.0,,,2267.8,0.0,1540.0,0.0,,,250.34,0.0,1482.8699951,0.0,,,,
1991-02-14,3492.3000488,384500.0,,,,,364.22,230750000.0,25356.0,0.0,,,,,2294.4,0.0,1537.1999512,0.0,,,245.59,0.0,1497.2900391,0.0,,,,
1991-02-15,3506.6000977,315800.0,,,,,369.06,228480000.0,25343.0,0.0,,,,,2296.9,0.0,1558.9000244,0.0,,,248.33,0.0,1500.6199951,0.0,,,,
1991-02-18,3533.0,178000.0,,,,,,,26230.0,0.0,674.09,0.0,,,2318.3,0.0,1579.9000244,0.0,,,,,1557.8699951,0.0,,,,
1991-02-19,3530.8999023,261100.0,,,,,369.39,189900000.0,26166.0,0.0,669.45,0.0,,,2318.3,0.0,1574.0,0.0,,,250.81,0.0,1588.5600586,0.0,,,,
1991-02-20,3493.5,241300.0,,,,,365.14,185680000.0,26198.0,0.0,669.91,0.0,,,2296.8,0.0,1537.5999756,0.0,,,247.76,0.0,1567.2600098,0.0,,,,
1991-02-21,3471.8999023,276300.0,,,,,364.97,180770000.0,26024.0,0.0,672.1,0.0,,,2312.4,0.0,1560.5999756,0.0,,,246.91,0.0,1569.5400391,0.0,,,,
1991-02-22,3453.3000488,241900.0,,,,,365.65,218760000.0,25902.0,0.0,676.1,0.0,,,2314.3,0.0,1571.6999512,0.0,,,248.65,0.0,1574.7700195,0.0,,,,
1991-02-25,3445.6000977,184400.0,,,,,367.26,193820000.0,26462.0,0.0,692.8,0.0,,,2335.5,0.0,1603.1999512,0.0,,,250.04,0.0,1606.0600586,0.0,,,,
1991-02-26,3421.3999023,201800.0,,,,,362.81,164170000.0,26282.0,0.0,677.27,0.0,,,2322.2,0.0,1576.5999756,0.0,,,247.8,0.0,1564.7900391,0.0,,,,
1991-02-27,3445.1000977,240000.0,,,,,367.74,211410000.0,26094.0,0.0,671.71,0.0,,,2348.0,0.0,1589.5,0.0,,,249.52,0.0,1553.9899902,0.0,,,,
1991-02-28,3462.3999023,286500.0,,,,,367.07,223010000.0,26409.0,0.0,675.57,0.0,,,2380.9,0.0,1578.6999512,0.0,,,250.01,0.0,1564.4499512,0.0,,,,
1991-03-01,3471.3999023,311000.0,,,,,370.47,221510000.0,25881.0,0.0,,,,,2386.9,0.0,1559.0,0.0,,,252.39,0.0,1521.3000488,0.0,,,,
1991-03-04,3519.1000977,249000.0,,,,,369.33,199830000.0,25976.0,0.0,670.42,0.0,,,2382.9,0.0,1580.5999756,0.0,,,253.36,0.0,1529.3100586,0.0,,,,
1991-03-05,3561.8999023,360600.0,,,,,376.72,253700000.0,25913.0,0.0,669.83,0.0,,,2420.1,0.0,1592.0,0.0,,,262.18,0.0,1546.6099854,0.0,,,,
1991-03-06,3571.5,403300.0,,,,,376.17,262290000.0,26382.0,0.0,676.37,0.0,,,2459.9,0.0,1625.0,0.0,,,263.15,0.0,1584.1500244,0.0,,,,
1991-03-07,3564.0,241100.0,,,,,375.91,197060000.0,26397.0,0.0,674.87,0.0,,,2437.7,0.0,1623.5,0.0,,,264.56,0.0,1586.6899414,0.0,,,,
1991-03-08,3571.3999023,332000.0,,,,,374.95,206850000.0,26607.0,0.0,675.94,0.0,,,2455.0,0.0,1643.1999512,0.0,,,262.86,0.0,1604.6700439,0.0,,,,
1991-03-11,3555.0,237800.0,,,,,372.96,161600000.0,26669.0,0.0,681.38,0.0,,,2459.1,0.0,1622.0,0.0,,,255.05,0.0,1575.6899414,0.0,,,,
1991-03-12,3544.3999023,241400.0,,,,,370.03,176440000.0,26727.0,0.0,683.83,0.0,,,2454.8,0.0,1616.8000488,0.0,,,250.67,0.0,1568.4699707,0.0,,,,
