date,CADUSD,TWDUSD,AUDUSD,JPYUSD,KRWUSD,EURUSD,GBPUSD,CHFUSD,INRUSD
1991-05-20,0.8701,,0.7816,0.007249,,1.1291,1.7168,0.6839,
1991-05-21,0.8704,,0.7756,0.00728,,1.142,1.7365,0.6905,
1991-05-22,0.8697,,0.7625,0.007254,,1.1354,1.727,0.6854,
1991-05-23,0.87,,0.756,0.007264,,1.1414,1.735,0.6875,
1991-05-24,0.8702,,0.76,0.007241,,1.1487,1.7315,0.6875,
1991-05-27,0.8707,,0.7575,0.007223,,1.1481,1.7345,0.6884,
1991-05-28,0.8722,,0.7607,0.007267,,1.1547,1.7425,0.692,
1991-05-29,0.8722,,0.7607,0.007254,,1.1406,1.732,0.6844,
1991-05-30,0.874,,0.7552,0.007259,,1.1387,1.7145,0.683,
1991-05-31,0.8734,,0.7607,0.007228,,1.1223,1.702,0.683,
1991-06-03,0.8738,,0.7575,0.007191,,1.1191,1.696,0.6702,
1991-06-04,0.8733,,0.7605,0.007202,,1.1207,1.7025,0.6702,
1991-06-05,0.8728,,0.7594,0.007178,,1.1185,1.696,0.6691,
1991-06-06,0.8723,,0.7502,0.007182,,1.1162,1.6875,0.6653,
1991-06-07,0.871,,0.7516,0.007125,,1.1039,1.671,0.6583,
1991-06-10,0.8714,,0.7525,0.007064,,1.1064,1.671,0.6618,
1991-06-11,0.8716,,0.7547,0.007079,,1.1064,1.6575,0.6618,
1991-06-12,0.874,,0.7547,0.007056,,1.0923,1.644,0.653,
1991-06-13,0.8747,,0.7539,0.007077,,1.0871,1.6355,0.6491,
1991-06-14,0.8748,,0.755,0.007114,,1.0896,1.6325,0.6508,
1991-06-17,0.8758,,0.7618,0.007089,,1.0898,1.624,0.6496,
1991-06-18,0.8755,,0.7625,0.007079,,1.0767,1.6087,0.6485,
1991-06-19,0.8751,,0.7624,0.00714,,1.0923,1.6317,0.6485,
1991-06-20,0.8758,,0.7653,0.007232,,1.091,1.6335,0.6485,
1991-06-21,0.8747,,0.7644,0.007212,,1.0853,1.629,0.651,
1991-06-24,0.8751,,0.7655,0.007207,,1.0978,1.644,0.6518,
1991-06-25,,,0.7668,0.007235,,1.0902,1.6305,0.6451,
1991-06-26,0.8755,,0.7669,0.00723,,1.0947,1.6375,0.6457,
1991-06-27,0.8756,,0.768,0.007243,,1.091,1.6345,0.6455,
1991-06-28,0.8756,,0.766,0.007275,,1.0798,1.619,0.6432,
1991-07-01,0.8755,,0.7663,0.007228,,1.0694,1.6145,0.6373,
1991-07-02,0.8754,,0.7634,0.007199,,1.0657,1.6022,0.6321,
1991-07-03,0.8753,,0.7632,0.007163,,1.0683,1.6055,0.6331,
1991-07-04,0.8751,,0.7635,0.007189,,1.0667,1.604,0.6313,
1991-07-05,0.8745,,0.7653,0.007233,,1.071,1.6155,0.6351,
1991-07-08,0.8723,,0.766,0.007207,,1.0826,1.632,0.6406,
1991-07-09,0.8713,,0.7651,0.00722,,1.0763,1.6232,0.6353,
1991-07-10,0.8705,,0.7665,0.007209,,1.0784,1.6215,0.6361,
1991-07-11,0.8706,,0.7674,0.007212,,1.0661,1.6058,0.6285,
1991-07-12,0.8713,,0.7712,0.007334,,1.0931,1.6465,0.6472,
1991-07-15,0.8724,,0.7737,0.007297,,1.091,1.6495,0.6437,
1991-07-16,0.8712,,0.7758,0.007296,,1.0863,1.643,0.6393,
1991-07-17,0.8711,,0.7756,0.007315,,1.0915,1.6535,0.6432,
1991-07-18,0.8643,,0.7724,0.00727,,1.1023,1.6658,0.6497,
1991-07-19,0.8646,,0.7778,0.007334,,1.1135,1.694,0.6609,
1991-07-22,0.8654,,0.7765,0.00728,,1.109,1.6772,0.6555,
1991-07-23,0.8658,,0.7758,0.007291,,1.1121,1.6825,0.6555,
1991-07-24,0.8671,,0.7757,0.007293,,1.125,1.6915,0.6607,
1991-07-25,0.8679,,0.7696,0.007202,,1.1115,1.676,0.6521,
1991-07-26,0.8705,,0.776,0.007254,,1.1219,1.682,0.6568,
1991-07-29,0.8698,,0.7767,0.007254,,1.1195,1.6838,0.6557,
1991-07-30,0.8679,,0.7799,0.007251,,1.1142,1.6765,0.6535,
1991-07-31,,,0.7774,0.007272,,1.1221,1.6855,0.6563,
1991-08-01,0.87,,0.7768,0.007272,,1.114,1.6765,0.6518,
1991-08-02,,,0.7789,0.007288,,1.1236,1.689,0.6611,
1991-08-05,0.8701,,0.781,0.00732,,1.1391,1.7125,0.6686,
1991-08-06,0.8716,,0.7828,0.007366,,1.1436,1.71,0.6682,
1991-08-07,0.8719,,0.783,0.007369,,1.1434,1.7175,0.6684,
1991-08-08,0.8726,,0.7827,0.007342,,1.1391,1.7055,0.666,
1991-08-09,0.8722,,0.784,0.00732,,1.1311,1.6965,0.6607,
1991-08-12,0.8723,,0.7833,0.007328,,1.1338,1.699,0.664,
1991-08-13,0.8727,,0.7828,0.007334,,1.1291,1.693,0.6607,
1991-08-14,0.8748,,0.7816,0.007317,,1.1256,1.686,0.6572,
1991-08-15,0.8743,,0.7779,0.007285,,1.1178,1.67,0.6506,
1991-08-16,0.8737,,0.7778,0.007288,,1.1084,1.6582,0.6471,
1991-08-19,0.8747,,0.779,0.007233,,1.0722,1.624,0.6432,
1991-08-20,0.8761,,0.7818,0.007283,,1.0886,1.6405,0.6474,
1991-08-21,0.8741,,0.7848,0.00732,,1.1236,1.6825,0.6587,
1991-08-22,0.8747,,0.7875,0.00732,,1.1305,1.6935,0.6626,
1991-08-23,,,0.7861,0.007304,,1.1191,1.6775,,
1991-08-26,0.8741,,0.7852,0.007304,,1.1185,1.6805,0.6557,
1991-08-27,0.8757,,0.7848,0.007293,,1.1172,1.6765,0.6555,
1991-08-28,0.8765,,0.7849,0.007317,,1.125,1.689,0.6594,
1991-08-29,0.8766,,0.7845,0.007291,,1.1215,1.6835,0.6557,
1991-08-30,0.8766,,0.7845,0.007308,,1.1195,1.6785,0.6557,
1991-09-02,0.8766,,0.782,0.007315,,1.1195,1.684,0.6533,
1991-09-03,0.8764,,0.7815,0.007361,,1.1266,1.6965,0.6576,
1991-09-04,0.8758,,0.7865,0.00739,,1.1262,1.6945,0.6563,
1991-09-05,0.8765,,0.786,0.007361,,1.125,1.693,0.6546,
1991-09-06,0.8778,,0.7885,0.007375,,1.1406,1.7195,0.664,
1991-09-09,0.8775,,0.7915,0.007418,,1.1545,1.7345,0.6736,
1991-09-10,0.8775,,0.7886,0.007412,,1.1551,1.7285,0.6747,
1991-09-11,,,0.7901,0.007446,,1.1586,1.739,0.6786,
1991-09-12,,,0.7963,0.00744,,1.1602,1.7235,,
1991-09-13,0.8795,,0.7964,0.007476,,1.162,1.7345,0.6736,
1991-09-16,0.8801,,0.7992,0.007482,,1.1676,1.74,0.6846,
1991-09-17,0.8798,,0.8005,0.007469,,1.1686,1.7404,0.6849,
1991-09-18,0.8796,,0.7997,0.007437,,1.1588,1.727,0.6789,
1991-09-19,0.8806,,0.7968,0.007425,,1.1577,1.7265,0.677,
1991-09-20,0.8806,,0.7971,0.007437,,1.1602,1.7317,0.677,
1991-09-23,0.8813,,0.8016,0.007521,,1.169,1.7435,0.6861,
1991-09-24,0.882,,0.7994,0.007493,,1.1586,1.7285,0.6814,
1991-09-25,0.8809,,0.7968,0.007507,,1.1641,1.7355,0.683,
1991-09-26,0.8804,,0.7904,0.007471,,1.1596,1.727,0.6811,
1991-09-27,0.8814,,0.7989,0.007493,,1.1713,1.7435,0.6879,
1991-09-30,0.8833,,0.799,0.00751,,1.1735,1.747,0.6872,
1991-10-01,0.8837,,0.7962,0.007504,,1.1721,1.748,0.6875,
1991-10-02,0.8844,,0.8005,0.007532,,1.1739,1.747,0.6856,
1991-10-03,0.8837,,0.7954,0.007698,,1.176,1.7525,0.6891,
1991-10-04,,,0.7935,0.007698,,1.1659,1.738,0.6807,
1991-10-07,0.8857,,0.7947,0.00773,,1.1641,1.735,0.6788,
1991-10-08,0.8856,,0.7943,0.007665,,1.1467,1.703,0.6704,
1991-10-09,,,0.7952,0.007704,,1.1567,1.7191,0.6759,
1991-10-10,,,0.7972,0.007645,,1.1535,1.7135,0.6736,
1991-10-11,0.8855,,0.7972,0.007717,,1.158,1.7235,0.6736,
1991-10-14,0.8855,,0.7989,0.007724,,1.1492,1.712,0.672,
1991-10-15,0.8851,,0.7982,0.007695,,1.1416,1.702,0.6691,
1991-10-16,0.8838,,0.7955,0.007689,,1.1467,1.7085,0.6718,
1991-10-17,0.8865,,0.7992,0.007742,,1.153,1.7195,0.6768,
1991-10-18,0.8865,,0.7994,0.0077,,1.1588,1.7278,0.6768,
1991-10-21,0.8879,,0.7968,0.007656,,1.1551,1.7165,0.6743,
1991-10-22,0.8878,,0.7925,0.007595,,1.1516,1.708,0.6734,
1991-10-23,0.8867,,0.7828,0.007607,,1.1428,1.702,0.6682,
1991-10-24,0.8876,,0.7858,0.007619,,1.1504,1.713,0.6729,
1991-10-25,0.888,,0.7865,0.007604,,1.1504,1.7126,0.6722,
1991-10-28,0.8891,,0.7847,0.00755,,1.1385,1.6945,0.6631,
1991-10-29,0.8906,,0.7875,0.007648,,1.1596,1.7275,0.6768,
1991-10-30,0.8905,,0.7836,0.007648,,1.17,1.7425,0.6825,
1991-10-31,0.8907,,0.7803,0.007654,,1.1698,1.742,0.6821,
1991-11-01,,,0.7809,0.007707,,1.1899,1.767,0.6927,
1991-11-04,0.8919,,0.7842,0.00773,,1.1913,1.7725,0.692,
1991-11-05,0.8926,,0.7815,0.007689,,1.1934,1.773,0.692,
1991-11-06,0.8903,,0.784,0.007707,,1.1954,1.7775,0.6918,
1991-11-07,0.8908,,0.7848,0.007677,,1.1895,1.7675,0.6896,
1991-11-08,0.8842,,0.7855,0.007674,,1.1886,1.765,0.6889,
1991-11-11,0.8843,,0.7858,0.007695,,1.1929,1.7705,0.6898,
1991-11-12,0.8819,,0.7865,0.007701,,1.1931,1.772,0.6887,
1991-11-13,0.8854,,0.7855,0.007713,,1.1972,1.777,0.6898,
1991-11-14,0.8847,,0.7869,0.007716,,1.1995,1.776,0.692,
1991-11-15,0.8851,,0.7867,0.007738,,1.2066,1.785,0.6973,
1991-11-18,,,0.7857,0.007722,,1.2132,1.7885,0.6993,
1991-11-19,,,0.7885,0.007713,,1.2234,1.7985,0.7057,
1991-11-20,,,0.7898,0.007719,,1.2234,1.7975,0.7044,
1991-11-21,0.8795,,0.7915,0.007713,,1.2218,1.7905,0.7017,
1991-11-22,0.8778,,0.7913,0.007729,,1.2347,1.7933,0.7092,
1991-11-25,0.879,,0.7916,0.0078,,1.2316,1.792,0.7077,
1991-11-26,0.8794,,0.7873,0.007716,,1.2136,1.7745,0.7012,
1991-11-27,0.8798,,0.7867,0.007713,,1.2099,1.7685,0.7005,
1991-11-28,0.881,,0.7845,0.007698,,1.2093,1.77,0.7002,
1991-11-29,0.8811,,0.7842,0.007701,,1.2034,1.7675,0.6975,
1991-12-02,0.8822,,0.7838,0.007689,,1.2128,1.7735,0.7017,
1991-12-03,0.8818,,0.7851,0.007738,,1.2157,1.7757,0.7034,
1991-12-04,0.8797,,0.7857,0.007754,,1.2253,1.79,0.7079,
1991-12-05,0.8785,,0.781,0.007782,,1.2339,1.7985,0.7126,
1991-12-06,0.88,,0.7789,0.007774,,1.2484,1.797,0.7114,
1991-12-09,0.8806,,0.7737,0.007803,,1.2433,1.811,0.7209,
1991-12-10,0.8797,,0.7733,0.007773,,1.2386,1.808,0.7178,
1991-12-11,0.8753,,0.771,0.007742,,1.2406,1.8072,0.7186,
1991-12-12,0.8758,,0.7716,0.007751,,1.2347,1.81,0.7154,
1991-12-13,0.876,,0.7705,0.007748,,1.2304,1.816,0.7127,
1991-12-16,0.8749,,0.7739,0.007803,,1.2418,1.825,0.7178,
1991-12-17,0.8726,,0.7734,0.007797,,1.2445,1.8275,0.7202,
1991-12-18,0.8722,,0.7735,0.007782,,1.2445,1.8275,0.7183,
1991-12-19,0.8652,,0.7728,0.0078,,1.2553,1.834,0.7235,
1991-12-20,0.8665,,0.7668,0.00784,,1.274,1.8585,0.7339,
1991-12-23,0.8626,,0.7598,0.00787,,1.2883,1.8825,0.7434,
1991-12-24,0.8624,,0.7604,0.007846,,1.2871,1.874,0.7404,
1991-12-25,,,,,,1.2871,,,
1991-12-26,0.8621,,0.7605,0.007905,,1.2965,1.8845,0.744,
1991-12-27,0.862,,0.7612,0.007939,,1.2871,1.874,0.7401,
1991-12-30,0.8638,,0.7598,0.007979,,1.2854,1.866,0.7367,
1991-12-31,0.8646,,0.7594,0.008003,,1.295,1.8682,0.7377,
1992-01-02,0.8689,,0.7565,0.008027,,1.2774,1.8655,0.7317,
1992-01-03,0.871,,0.7582,0.008003,,1.267,1.8485,0.7285,
1992-01-06,0.8751,,0.7626,0.008102,,1.2897,1.8817,0.7432,
1992-01-07,0.8743,,0.7574,0.008093,,1.2991,1.8878,0.7474,
1992-01-08,0.875,,0.7558,0.008037,,1.2942,1.8767,0.7425,
1992-01-09,0.8703,,0.7468,0.007957,,1.2549,1.8177,0.7191,
1992-01-10,0.8658,,0.7392,0.00787,,1.2339,1.7888,0.7079,
1992-01-13,0.8703,,0.7418,0.007875,,1.2406,1.7995,0.7129,
1992-01-14,0.8714,,0.743,0.007892,,1.2287,1.7857,0.7074,
1992-01-15,0.8671,,0.742,0.007785,,1.2058,1.756,0.6931,
1992-01-16,0.8667,,0.7424,0.007812,,1.2107,1.7645,0.6982,
1992-01-17,0.8684,,0.743,0.008058,,1.2308,1.799,0.7126,
1992-01-20,0.8697,,0.7514,0.008103,,1.232,1.7988,0.7107,
1992-01-21,0.8653,,0.7518,0.008092,,1.2296,1.8045,0.7103,
1992-01-22,0.8652,,0.7526,0.0081,,1.2273,1.801,0.7089,
1992-01-23,0.8622,,0.744,0.008061,,1.2157,1.783,0.7,
1992-01-24,0.8572,,0.7409,0.0081,,1.2261,1.7952,0.7062,
1992-01-27,0.8512,,0.7378,0.00799,,1.2124,1.7778,0.6983,
1992-01-28,0.8529,,0.7459,0.007961,,1.2224,1.793,0.7024,
1992-01-29,0.8515,,0.744,0.007966,,1.2185,1.7955,0.6983,
1992-01-30,,,0.7474,0.007952,,1.2091,1.7795,0.6963,
1992-01-31,,,0.7506,0.007944,,1.2128,1.7875,0.6971,
1992-02-03,,,0.7518,0.007933,,1.2245,1.7987,0.7021,
1992-02-04,0.8466,,0.7498,0.007928,,1.2294,1.8018,0.7038,
1992-02-05,0.8485,,0.7467,0.007974,,1.2382,1.8185,0.7091,
1992-02-06,,,0.7477,0.007963,,1.2398,1.8197,0.7107,
1992-02-07,0.8478,,0.7514,0.007984,,1.2553,1.8355,0.7198,
1992-02-10,,,0.7481,0.007894,,1.2412,1.8197,0.71,
1992-02-11,,,0.7513,0.00787,,1.2265,1.7992,0.6995,
1992-02-12,0.8463,,0.7519,0.00784,,1.2167,1.7875,0.6948,
1992-02-13,0.8428,,0.7553,0.00783,,1.203,1.7702,0.6848,
1992-02-14,0.8431,,0.7553,0.007812,,1.2028,1.7706,0.6814,
1992-02-17,0.8409,,0.7543,0.007867,,1.2021,1.771,0.6817,
1992-02-18,,,0.7547,0.007824,,1.1899,1.7555,0.6731,
1992-02-19,0.8427,,0.7567,0.007797,,1.1899,1.755,0.6718,
1992-02-20,0.8443,,0.7552,0.007776,,1.1903,1.755,0.6736,
1992-02-21,0.8426,,0.7523,0.007766,,1.1809,1.7415,0.666,
1992-02-24,0.8415,,0.7508,0.007745,,1.1845,1.747,0.6697,
1992-02-25,,,0.7518,0.007698,,1.1778,1.7375,0.6637,
1992-02-26,0.8485,,0.7533,0.00773,,1.187,1.752,0.6691,
1992-02-27,0.8479,,0.7537,0.007736,,1.1946,1.761,0.6742,
1992-02-28,0.8458,,0.7523,0.007719,,1.1921,1.7585,0.6727,
1992-03-02,0.8413,,0.7532,0.00771,,1.1905,1.754,0.6711,
1992-03-03,0.8389,,0.7522,0.00764,,1.1801,1.7375,0.6631,
1992-03-04,0.8402,,0.7548,0.007587,,1.1712,1.723,0.6572,
1992-03-05,0.8428,,0.7553,0.007578,,1.17,1.7185,0.6555,
1992-03-06,0.8428,,0.7557,0.007575,,1.1725,1.7155,0.6555,
1992-03-09,0.8387,,0.7573,0.007587,,1.1778,1.7262,0.664,
1992-03-10,0.8353,,0.7568,0.007518,,1.1696,1.716,0.6583,
1992-03-11,0.8378,,0.7554,0.007487,,1.177,1.7265,0.6635,
1992-03-12,0.8357,,0.7541,0.007439,,1.1696,1.7107,0.6624,
1992-03-13,,,0.755,0.007493,,1.1713,1.7075,0.6636,
1992-03-16,0.8343,,0.7553,0.007473,,1.1772,1.723,0.6638,
1992-03-17,,,0.7601,0.007524,,1.1874,1.7343,0.6706,
1992-03-18,0.8377,,0.7607,0.007555,,1.1827,1.7268,0.668,
1992-03-19,,,0.7589,0.007481,,1.17,1.7125,0.6596,
1992-03-20,0.8361,,0.7598,0.007472,,1.169,1.7127,0.6591,
1992-03-23,0.8389,,0.7611,0.00749,,1.1735,1.719,0.66,
1992-03-24,0.8404,,0.7621,0.007482,,1.1756,1.7205,0.6607,
1992-03-25,,,0.7648,0.007502,,1.1839,1.732,0.6664,
1992-03-26,,,0.7643,0.007459,,1.177,1.7235,0.6602,
1992-03-27,,,0.7663,0.007507,,1.1925,1.743,0.6704,
1992-03-30,,,0.7686,0.007517,,1.1876,1.7351,0.6656,
1992-03-31,,,0.7697,0.00754,,1.1899,1.736,0.667,
1992-04-01,,,0.7669,0.007429,,1.1831,1.7245,0.6618,
1992-04-02,,,0.7665,0.007473,,1.1897,1.7295,0.666,
1992-04-03,,,0.7668,0.007496,,1.2028,1.7433,0.6713,
1992-04-06,0.8409,,0.763,0.007524,,1.2036,1.7471,0.67,
1992-04-07,,,0.7637,0.007503,,1.2052,1.75,0.672,
1992-04-08,,,0.7612,0.007546,,1.2013,1.7497,0.6687,
1992-04-09,,,0.7636,0.007567,,1.2077,1.7613,0.6717,
1992-04-10,,,0.7638,0.007532,,1.1942,1.7646,0.6631,
1992-04-13,,,0.7655,0.007507,,1.1829,1.7612,0.657,
1992-04-14,0.8461,,0.7662,0.007515,,1.1805,1.7607,0.6567,
1992-04-15,0.8469,,0.7656,0.007497,,1.176,1.7536,0.6525,
1992-04-16,0.8458,,0.7666,0.007471,,1.1725,1.745,0.6478,
1992-04-17,,,,,,1.1717,1.7447,,
1992-04-20,0.8455,,0.7678,0.007444,,1.1727,1.7479,0.6492,
1992-04-21,0.846,,0.7651,0.007449,,1.1723,1.7511,0.6462,
1992-04-22,0.8437,,0.7638,0.007452,,1.1764,1.762,0.6487,
1992-04-23,0.8426,,0.7568,0.00742,,1.179,1.764,0.6498,
1992-04-24,0.843,,0.7545,0.007434,,1.1852,1.772,0.654,
1992-04-27,0.8356,,0.7545,0.007521,,1.1823,1.7762,0.656,
1992-04-28,0.8368,,0.7563,0.007504,,1.1821,1.7769,0.6596,
1992-04-29,0.8371,,0.7598,0.007487,,1.1794,1.7708,0.6559,
1992-04-30,0.8394,,0.7572,0.007509,,1.187,1.7782,0.6619,
1992-05-01,0.841,,0.7563,0.007537,,1.1919,1.7872,0.667,
1992-05-04,,,0.7568,0.007507,,1.1878,1.7785,,
1992-05-05,0.8385,,0.7576,0.007527,,1.195,1.7857,0.6641,
1992-05-06,0.8354,,0.7547,0.007562,,1.2001,1.7952,0.6672,
1992-05-07,0.8347,,0.7551,0.007551,,1.1979,1.7995,0.6627,
1992-05-08,0.8313,,0.7531,0.007507,,1.1895,1.791,0.6555,
1992-05-11,0.8297,,0.7505,0.007522,,1.1942,1.795,0.6559,
1992-05-12,0.8297,,0.7525,0.007656,,1.205,1.8135,0.6648,
1992-05-13,0.8321,,0.7538,0.007715,,1.2157,1.8255,0.6762,
1992-05-14,0.8309,,0.7575,0.007669,,1.2091,1.8145,0.6754,
1992-05-15,0.8318,,0.7576,0.007701,,1.2148,1.8235,0.6732,
1992-05-18,0.8348,,0.7594,0.007756,,1.2249,1.8356,0.6816,
1992-05-19,0.8375,,0.7576,0.007726,,1.2253,1.834,0.6832,
1992-05-20,0.8366,,0.7561,0.007716,,1.22,1.8286,0.6802,
1992-05-21,0.8352,,0.7578,0.00768,,1.2103,1.8169,0.6736,
1992-05-22,0.8361,,0.7585,0.00773,,1.2087,1.8155,0.6722,
1992-05-25,,,0.7579,0.007735,,1.211,1.8186,0.6728,
1992-05-26,0.8316,,0.7592,0.00773,,1.2112,1.8225,0.6734,
1992-05-27,0.8296,,0.7578,0.007686,,1.194,1.7955,0.6715,
1992-05-28,0.8302,,0.759,0.007733,,1.2075,1.8115,0.6788,
1992-05-29,0.8311,,0.7568,0.00784,,1.2165,1.8285,0.6865,
1992-06-01,0.8311,,0.7573,0.007872,,1.2175,1.8265,0.6867,
1992-06-02,0.8307,,0.7576,0.007836,,1.2114,1.8122,0.6821,
1992-06-03,0.8329,,0.7615,0.007838,,1.2175,1.8157,0.6799,
1992-06-04,0.8368,,0.7628,0.007861,,1.2285,1.8308,0.6867,
1992-06-05,0.8389,,0.7631,0.007891,,1.229,1.8325,0.6882,
1992-06-08,0.8374,,0.7638,0.007866,,1.2318,1.8357,0.6898,
1992-06-09,0.8387,,0.7634,0.007844,,1.2287,1.8332,0.6867,
1992-06-10,0.8381,,0.7617,0.007842,,1.2285,1.8347,0.6888,
1992-06-11,0.838,,0.7624,0.007915,,1.2402,1.85,0.6984,
1992-06-12,0.8402,,0.7594,0.007895,,1.2394,1.8505,0.7007,
1992-06-15,0.8384,,0.7537,0.007889,,1.2451,1.8567,0.7072,
1992-06-16,0.836,,0.7531,0.007907,,1.2509,1.8637,0.7122,
1992-06-17,0.836,,0.7536,0.007844,,1.2398,1.8545,0.7059,
1992-06-18,0.8343,,0.7545,0.00788,,1.2453,1.8603,0.7069,
1992-06-19,0.8355,,0.7526,0.007875,,1.2427,1.8585,0.7049,
1992-06-22,0.8373,,0.7505,0.007874,,1.2517,1.8665,0.7079,
1992-06-23,0.8357,,0.7508,0.007852,,1.247,1.8599,0.7043,
1992-06-24,0.8364,,0.7519,0.00791,,1.2615,1.8792,0.7138,
1992-06-25,0.8391,,0.7496,0.007985,,1.2695,1.8929,0.7213,
1992-06-26,0.8375,,0.7465,0.007955,,1.2736,1.8945,0.7243,
1992-06-29,0.8359,,0.7479,0.007964,,1.2856,1.903,0.7281,
1992-06-30,0.8341,,0.7483,0.007963,,1.2834,1.9032,0.728,
1992-07-01,0.8319,,0.7455,0.007981,,1.2834,1.9048,0.7294,
1992-07-02,0.8325,,0.7433,0.008033,,1.2969,1.9233,0.74,
1992-07-03,0.8315,,0.7446,0.008003,,1.2875,1.909,0.7366,
1992-07-06,0.8329,,0.7438,0.008037,,1.291,1.9091,0.7378,
1992-07-07,0.8373,,0.7429,0.008072,,1.3129,1.9336,0.7461,
1992-07-08,0.8392,,0.7463,0.008015,,1.3139,1.928,0.7443,
1992-07-09,0.8408,,0.7446,0.007973,,1.2942,1.9017,0.7323,
1992-07-10,0.8377,,0.7461,0.007977,,1.3094,1.9225,0.7382,
1992-07-13,0.839,,0.7481,0.008011,,1.3257,1.93,0.7506,
1992-07-14,0.8388,,0.7485,0.007985,,1.3151,1.9185,0.7437,
1992-07-15,0.838,,0.7437,0.007989,,1.3178,1.9225,0.7448,
1992-07-16,0.8391,,0.7444,0.007972,,1.3223,1.937,0.7504,
1992-07-17,0.841,,0.7445,0.008038,,1.3423,1.9507,0.7696,
1992-07-20,0.8399,,0.7468,0.007978,,1.3108,1.907,0.7557,
1992-07-21,0.8392,,0.7465,0.007984,,1.3169,1.911,0.757,
1992-07-22,0.842,,0.7502,0.00789,,1.3157,1.907,0.759,
1992-07-23,0.8404,,0.748,0.007896,,1.3182,1.9125,0.7607,
1992-07-24,0.8392,,0.7476,0.007809,,1.3008,1.8945,0.7507,
1992-07-27,0.8419,,0.7446,0.007849,,1.3217,1.9212,0.7634,
1992-07-28,0.8421,,0.7446,0.007849,,1.3284,1.9303,0.7673,
1992-07-29,0.8436,,0.7436,0.007822,,1.3196,1.9202,0.7591,
1992-07-30,0.845,,0.745,0.007838,,1.3239,1.9257,0.7603,
1992-07-31,0.8453,,0.7445,0.007858,,1.3262,1.927,0.759,
1992-08-03,0.8446,,0.7434,0.007864,,1.3264,1.9252,0.7581,
1992-08-04,0.8435,,0.742,0.007856,,1.3243,1.9195,0.755,
1992-08-05,0.8453,,0.7369,0.007835,,1.3184,1.9063,0.7515,
1992-08-06,0.8442,,0.7383,0.00784,,1.3237,1.9145,0.753,
1992-08-07,0.845,,0.7388,0.007833,,1.3325,1.9295,0.7619,
1992-08-10,0.8428,,0.7374,0.007811,,1.3364,1.9316,0.7613,
1992-08-11,0.8436,,0.7285,0.007814,,1.3339,1.9274,0.7577,
1992-08-12,0.839,,0.7172,0.007857,,1.3354,1.9285,0.7572,
1992-08-13,0.8389,,0.7179,0.007907,,1.3427,1.9315,0.7637,
1992-08-14,0.8394,,0.7213,0.007938,,1.3354,1.9215,0.7575,
1992-08-17,0.8364,,0.7228,0.007944,,1.3343,1.9232,0.7593,
1992-08-18,0.8354,,0.7211,0.00792,,1.3415,1.9295,0.7648,
1992-08-19,0.8352,,0.7253,0.0079,,1.3448,1.9332,0.7668,
1992-08-20,0.8385,,0.7231,0.007907,,1.3513,1.9376,0.7756,
1992-08-21,0.8389,,0.7222,0.007952,,1.3675,1.9552,0.7866,
1992-08-24,0.8408,,0.7149,0.008029,,1.3937,1.9927,0.8056,
1992-08-25,0.8399,,0.7112,0.008021,,1.3929,1.9874,0.8005,
1992-08-26,0.8391,,0.7171,0.007987,,1.39,1.9845,0.7938,
1992-08-27,0.8361,,0.7168,0.008012,,1.3877,1.9802,0.7927,
1992-08-28,0.8359,,0.7183,0.008128,,1.391,1.984,0.793,
1992-08-31,0.8371,,0.7158,0.008133,,1.3963,1.9905,0.8,
1992-09-01,0.8367,,0.7183,0.008155,,1.4055,2.0008,0.8079,
1992-09-02,0.8354,,0.7188,0.008108,,1.3998,1.9965,0.8043,
1992-09-03,0.8357,,0.721,0.008072,,1.3824,1.9817,0.792,
1992-09-04,0.8343,,0.7208,0.008113,,1.3955,1.9965,0.8061,
1992-09-07,0.8333,,0.7182,0.008098,,1.3947,1.9953,0.8001,
1992-09-08,0.8289,,0.7134,0.008143,,1.4027,2.0037,0.799,
1992-09-09,0.8233,,0.7186,0.008115,,1.382,1.9715,0.7973,
1992-09-10,0.8232,,0.7217,0.008103,,1.3787,1.9497,0.7939,
1992-09-11,0.8217,,0.7265,0.008045,,1.3487,1.9205,0.7748,
1992-09-14,0.824,,0.7339,0.008057,,1.319,1.8972,0.7613,
1992-09-15,0.8219,,0.7312,0.008042,,1.3096,1.8597,0.7562,
1992-09-16,0.8182,,0.7315,0.008001,,1.2963,1.7725,0.7588,
1992-09-17,0.8228,,0.7295,0.008042,,1.3194,1.7921,0.7775,
1992-09-18,0.8228,,0.733,0.008032,,1.3008,1.7342,0.7775,
1992-09-21,0.811,,0.7248,0.008093,,1.3206,1.7072,0.7695,
1992-09-22,0.8099,,0.7233,0.008249,,1.3108,1.6917,0.7645,
1992-09-23,0.8061,,0.7203,0.008322,,1.3071,1.7152,0.7659,
1992-09-24,0.8061,,0.7217,0.008325,,1.3194,1.7034,0.7685,
1992-09-25,0.8069,,0.7236,0.008288,,1.3178,1.714,0.7722,
1992-09-28,0.7995,,0.7146,0.008364,,1.3466,1.7297,0.7848,
1992-09-29,0.8005,,0.7136,0.008383,,1.3834,1.7873,0.8128,
1992-09-30,0.8029,,0.7131,0.008354,,1.3873,1.786,0.8098,
1992-10-01,0.8005,,0.7153,0.008355,,1.3793,1.7422,0.8045,
1992-10-02,0.8003,,0.7166,0.008378,,1.3882,1.729,0.8133,
