date,price,returns,regime,signal,kama,kama_filter,Regime_0,Regime_1,Regime_2,Regime_3
1998-12-31,1836.01,0.01373212547595326,2,0.0,1758.277110840162,8.849353686027062,0.0,0.0,1.0,0.0
1999-01-04,1854.39,0.009961062202440196,2,0.0,1778.0320434828782,8.933330426435017,0.0,0.0,1.0,0.0
1999-01-05,1903.0,0.025875787305012388,2,0.0,1803.9424074779283,9.463142256428322,0.0,0.0,1.0,0.0
1999-01-06,1963.95,0.03152616304572309,2,0.0,1838.1210131317173,10.740797823315537,0.0,0.0,1.0,0.0
1999-01-07,1966.35,0.0012212809700553606,2,0.0,1875.7779788378843,11.911092479799581,0.0,0.0,1.0,0.0
1999-01-08,1973.66,0.0037106547382315114,2,0.0,1901.7835247972303,12.00175680230685,0.0,0.0,1.0,0.0
1999-01-11,2000.18,0.01334748944216635,2,0.0,1936.671306642176,12.329599614072464,0.0,0.0,1.0,0.0
1999-01-12,1939.75,-0.030678077718266472,2,0.0,1937.0063671434993,12.39446092644214,0.0,0.0,1.0,0.0
1999-01-13,1948.71,0.004608516409075669,2,0.0,1938.3849850618224,12.315315028502928,0.0,0.0,1.0,0.0
1999-01-14,1906.12,-0.02209785287422683,2,0.0,1936.2911707483374,12.52618650483468,0.0,0.0,1.0,0.0
1999-01-15,1981.62,0.038844929669568984,2,0.0,1940.7562145732031,12.312073736854035,0.0,0.0,1.0,0.0
1999-01-19,2033.71,0.025947019260551762,2,0.0,1951.8017999147944,12.130857309549777,0.0,0.0,1.0,0.0
1999-01-20,2033.71,0.0,2,0.0,1959.0873811982408,12.16530071921435,0.0,0.0,1.0,0.0
1999-01-21,1961.76,-0.03601968175495163,2,0.0,1959.099851682644,12.694311716045304,0.0,0.0,1.0,0.0
1999-01-22,1964.21,0.0012480993578867228,2,0.0,1959.1236349449482,13.082499599883842,0.0,0.0,1.0,0.0
1999-01-25,1997.16,0.01663604254467188,2,0.0,1959.5225415781933,13.529541466088478,0.0,0.0,1.0,0.0
1999-01-26,2062.2,0.032047202697207844,2,0.0,1961.9947512390002,13.821873213363174,0.0,0.0,1.0,0.0
1999-01-27,2030.36,-0.015560256869393996,2,0.0,1964.9194711212454,14.056460710576877,0.0,0.0,1.0,0.0
1999-01-28,2104.59,0.035907556584252376,2,0.0,1975.3849784436438,13.25508343224754,0.0,0.0,1.0,0.0
1999-01-29,2127.19,0.010681186103639106,2,0.0,1996.7401323011143,13.384197395009496,0.0,0.0,1.0,0.0
1999-02-01,2130.93,0.0017566442287870743,2,0.0,2010.1766580879485,13.24060465647765,0.0,0.0,1.0,0.0
1999-02-02,2078.69,-0.024820616540248253,2,0.0,2011.526727429133,13.355867365960194,0.0,0.0,1.0,0.0
1999-02-03,2119.94,0.019649898787879927,2,0.0,2015.6441563709811,13.018039659438738,0.0,0.0,1.0,0.0
1999-02-04,2027.66,-0.04450536758295787,2,0.0,2015.94910645243,11.94631339422883,0.0,0.0,1.0,0.0
1999-02-05,1988.55,-0.019476688882833493,2,0.0,2015.69285768985,9.989270929295165,0.0,0.0,1.0,0.0
1999-02-08,2034.21,0.022701807203914015,2,0.0,2015.9259146724362,9.023581512898891,0.0,0.0,1.0,0.0
1999-02-09,1935.33,-0.049829682558082844,2,0.0,2012.1395209398909,6.11687307618465,0.0,0.0,1.0,0.0
1999-02-10,1944.18,0.004562439767748394,2,0.0,2010.1081663264922,6.2090750250762605,0.0,0.0,1.0,0.0
1999-02-11,2044.0,0.05006837799704744,2,0.0,2010.742833442959,6.225637133869347,0.0,0.0,1.0,0.0
1999-02-12,1958.6,-0.04267874003690153,3,-1.0,2007.6515463386054,6.277580598363329,0.0,0.0,0.0,1.0
1999-02-16,1954.49,-0.0021006424648284394,3,-1.0,2004.283708898177,6.4603490672185115,0.0,0.0,0.0,1.0
1999-02-17,1891.37,-0.032827855633031255,3,-1.0,1996.6800138673145,6.608932298121711,0.0,0.0,0.0,1.0
1999-02-18,1906.09,0.007752589217966843,3,-1.0,1988.645186867147,6.876274990548657,0.0,0.0,0.0,1.0
1999-02-19,1931.59,0.013289474523894285,3,-1.0,1986.7187760786271,6.911599117040738,0.0,0.0,0.0,1.0
1999-02-22,1996.02,0.032811699930594074,3,-1.0,1986.7687878969264,6.911330534670586,0.0,0.0,0.0,1.0
1999-02-23,2028.23,0.016008293647900906,3,-1.0,1986.9822966979366,6.912843049300917,0.0,0.0,0.0,1.0
1999-02-24,1989.14,-0.019461107003064804,3,-1.0,1987.02375778551,6.91386794403081,0.0,0.0,0.0,1.0
1999-02-25,1974.39,-0.0074428946377045335,3,-1.0,1986.8829666110478,6.908798610225334,0.0,0.0,0.0,1.0
1999-02-26,1925.28,-0.025188078178568496,3,-1.0,1983.1344465712789,6.61950892344272,0.0,0.0,0.0,1.0
1999-03-01,1937.7,0.006430291016684464,3,-1.0,1982.6438724353425,4.411740447659165,0.0,0.0,0.0,1.0
1999-03-02,1888.66,-0.025634119817453005,3,-1.0,1979.8212816573955,2.911819818478117,0.0,0.0,0.0,1.0
1999-03-03,1899.81,0.0058862982651151086,3,-1.0,1979.2991343236342,2.844076994903558,0.0,0.0,0.0,1.0
1999-03-04,1933.03,0.01733483885092646,3,-1.0,1978.7026967137538,2.521346106907305,0.0,0.0,0.0,1.0
1999-03-05,1969.87,0.018878830701767768,3,-1.0,1978.5491138591567,2.502764056714405,0.0,0.0,0.0,1.0
1999-03-08,2034.05,0.032061328703705705,3,-1.0,1979.5084492473002,2.5581633325972013,0.0,0.0,0.0,1.0
1999-03-09,2028.57,-0.0026977681021600475,3,-1.0,1979.7167911516829,2.5571306214752934,0.0,0.0,0.0,1.0
1999-03-10,2038.51,0.004888037506656673,1,0.0,1981.3843504205859,2.625225858267136,0.0,1.0,0.0,0.0
1999-03-11,2043.76,0.002572099784858395,3,-1.0,1984.281529939827,2.8018313678531666,0.0,0.0,0.0,1.0
1999-03-12,2008.96,-0.01717407338641941,3,-1.0,1985.9064731747974,2.846059854531493,0.0,0.0,0.0,1.0
1999-03-15,2060.34,0.025253842494769252,3,-1.0,1993.0424449810068,3.3673202082905846,0.0,0.0,0.0,1.0
1999-03-16,2073.31,0.006275346274192017,2,0.0,2011.8267912321517,5.452057964633765,0.0,0.0,1.0,0.0
1999-03-17,2064.5,-0.004258297656350329,2,0.0,2022.1064353525528,5.5400382344402805,0.0,0.0,1.0,0.0
1999-03-18,2102.77,0.018367456825347794,2,0.0,2038.1522121372,6.008042087441986,0.0,0.0,1.0,0.0
1999-03-19,2053.69,-0.023617348077659805,2,0.0,2039.082366572549,5.931357129679558,0.0,0.0,1.0,0.0
1999-03-22,2027.14,-0.013012242419321751,2,0.0,2039.0027068420336,5.934382250205209,0.0,0.0,1.0,0.0
1999-03-23,1961.31,-0.033013315340991944,2,0.0,2035.9496204518314,6.047730702175362,0.0,0.0,1.0,0.0
1999-03-24,2013.55,0.026286716051096448,2,0.0,2035.6880720620686,6.054453516968944,0.0,0.0,1.0,0.0
1999-03-25,2083.35,0.03407784166572192,2,0.0,2036.4056208608717,6.038267896117905,0.0,0.0,1.0,0.0
1999-03-26,2067.3,-0.007733766999066027,2,0.0,2037.1417977762594,5.876037079668532,0.0,0.0,1.0,0.0
1999-03-29,2144.66,0.03673762360859101,2,0.0,2040.8729615053908,5.831031784541858,0.0,0.0,1.0,0.0
1999-03-30,2125.69,-0.008884576104539299,2,0.0,2042.5137718768408,5.683572199308683,0.0,0.0,1.0,0.0
1999-03-31,2106.39,-0.009120873800877227,2,0.0,2043.4756020615143,5.6428614024900865,0.0,0.0,1.0,0.0
1999-04-01,2146.13,0.01869063844063401,2,0.0,2045.0680089902353,5.586115542544591,0.0,0.0,1.0,0.0
1999-04-05,2219.64,0.033678800379377094,2,0.0,2058.956173796295,5.994293573745008,0.0,0.0,1.0,0.0
1999-04-06,2218.83,-0.0003649906427174443,2,0.0,2076.4418972577564,6.653016139621698,0.0,0.0,1.0,0.0
1999-04-07,2192.29,-0.012033370324537884,2,0.0,2096.6094729295414,7.37808728584758,0.0,0.0,1.0,0.0
